id,author,title,image_url,small_image_url,price,books_count,isbn,isbn13,original_publication_year,original_title,language_code,average_rating
2769,Therese Anne Fowler,Z: A Novel of Zelda Fitzgerald,https://images.gr-assets.com/books/1396815892m/15994634.jpg,https://images.gr-assets.com/books/1396815892s/15994634.jpg,625,32,1250028647,9781250028650,2013,Z: A Novel of Zelda Fitzgerald,eng,3.82
2770,Kurt Vonnegut Jr.,A Man Without a Country,https://images.gr-assets.com/books/1330997432m/4979.jpg,https://images.gr-assets.com/books/1330997432s/4979.jpg,2810,64,081297736X,9780812977360,2005,A Man Without a Country,eng,4.07
2771,Catherine Ryan Hyde,When I Found You,https://images.gr-assets.com/books/1377009785m/17667452.jpg,https://images.gr-assets.com/books/1377009785s/17667452.jpg,2344,25,6990520491,9988157286153,2009,When I Found You,en,3.92
2772,Martha Hall Kelly,Lilac Girls,https://images.gr-assets.com/books/1462850258m/25893693.jpg,https://images.gr-assets.com/books/1462850258s/25893693.jpg,260,20,1101883073,9781101883080,2016,Lilac Girls,eng,4.31
2773,"James Patterson, Maxine Paetro","7th Heaven (Women's Murder Club, #7)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2477,57,316017701,9780316017700,2008,7th Heaven,eng,4.06
2774,Lee Child,"Make Me (Jack Reacher, #20)",https://images.gr-assets.com/books/1467905395m/23664710.jpg,https://images.gr-assets.com/books/1467905395s/23664710.jpg,646,48,593073894,9780593073900,2015,Make Me,en-US,3.95
2775,Anthony Marra,A Constellation of Vital Phenomena,https://images.gr-assets.com/books/1408313066m/18428067.jpg,https://images.gr-assets.com/books/1408313066s/18428067.jpg,3450,49,770436420,9780770436420,2013,A Constellation of Vital Phenomena,eng,4.13
2776,Abbi Glines,"While It Lasts (Sea Breeze, #3)",https://images.gr-assets.com/books/1332261619m/13496738.jpg,https://images.gr-assets.com/books/1332261619s/13496738.jpg,3784,23,1009848375,9805246174818,2012,While It Lasts,eng,4.24
2777,Will Schwalbe,The End of Your Life Book Club,https://images.gr-assets.com/books/1333576665m/13414676.jpg,https://images.gr-assets.com/books/1333576665s/13414676.jpg,1637,41,307594033,9780307594040,2012,The End of Your Life Bookclub,eng,3.81
2778,Lauren Barnholdt,Two-Way Street,https://images.gr-assets.com/books/1381750633m/1672727.jpg,https://images.gr-assets.com/books/1381750633s/1672727.jpg,2113,17,1416913184,9781416913180,2007,Two-Way Street,,3.8
2779,Raine Miller,"All In (The Blackstone Affair, #2)",https://images.gr-assets.com/books/1358492101m/16001443.jpg,https://images.gr-assets.com/books/1358492101s/16001443.jpg,2766,25,3108413241,9748929041253,2012,All in,eng,4.11
2780,John Flanagan,"The Siege of Macindaw (Ranger's Apprentice, #6)",https://images.gr-assets.com/books/1327445821m/1814843.jpg,https://images.gr-assets.com/books/1327445821s/1814843.jpg,1209,44,174166134X,9781741661350,2006,The Siege of Macindaw,eng,4.33
2781,C.S. Lewis,A Grief Observed,https://images.gr-assets.com/books/1412529325m/49221.jpg,https://images.gr-assets.com/books/1412529325s/49221.jpg,2078,87,60652381,9780060652390,1961,A Grief Observed,en-US,4.26
2782,"Warren Ellis, Darick Robertston, Garth Ennis","Transmetropolitan, Vol. 1: Back on the Street (Transmetropolitan, #1)",https://images.gr-assets.com/books/1320606005m/22416.jpg,https://images.gr-assets.com/books/1320606005s/22416.jpg,1378,13,1563894459,9781563894460,1998,"Transmetropolitan, Vol. 1: Back on the Street",eng,4.23
2783,Tamora Pierce,"Emperor Mage (Immortals, #3)",https://images.gr-assets.com/books/1166573612m/13833.jpg,https://images.gr-assets.com/books/1166573612s/13833.jpg,2722,35,1416903372,9781416903380,1994,"Emperor Mage (Immortals, #3)",en-US,4.3
2784,George W. Bush,Decision Points,https://images.gr-assets.com/books/1320428975m/8099187.jpg,https://images.gr-assets.com/books/1320428975s/8099187.jpg,801,39,307590615,9780307590620,2010,Decision Points,eng,3.77
2785,"James Patterson, Gabrielle Charbonnet","Witch & Wizard (Witch & Wizard, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,103,67,9117579942,9842672967570,2009,Witch & Wizard,eng,3.57
2786,"Jean Craighead George, John Schoenherr","Julie of the Wolves (Julie of the Wolves, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1173,71,64400581,9780064400590,1972,Julie of the Wolves,eng,3.79
2787,Judy Blume,Forever . . .,https://images.gr-assets.com/books/1327962165m/37743.jpg,https://images.gr-assets.com/books/1327962165s/37743.jpg,3036,47,033039780X,9780330397800,1975,Forever . . .,eng,3.63
2788,David McCullough,The Wright Brothers,https://images.gr-assets.com/books/1430942575m/22609391.jpg,https://images.gr-assets.com/books/1430942575s/22609391.jpg,2902,30,1476728747,9781476728740,2015,The Wright Brothers,eng,4.16
2789,Robert Ludlum,The Matarese Circle (Matarese #1),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1472,67,752858556,9780752858560,1979,The Matarese Circle,,4.03
2790,Jon Meacham,American Lion: Andrew Jackson in the White House,https://images.gr-assets.com/books/1320480904m/3147367.jpg,https://images.gr-assets.com/books/1320480904s/3147367.jpg,1956,17,1400063256,9781400063250,2008,American Lion: Andrew Jackson in the White House,en-US,3.76
2791,David Baldacci,"The Forgotten (John Puller, #2)",https://images.gr-assets.com/books/1350923777m/15842230.jpg,https://images.gr-assets.com/books/1350923777s/15842230.jpg,608,45,446573051,9780446573050,2012,The Forgotten,eng,4.07
2792,Brandon Sanderson,"Shadows of Self (Mistborn, #5)",https://images.gr-assets.com/books/1435053013m/16065004.jpg,https://images.gr-assets.com/books/1435053013s/16065004.jpg,3944,25,765378558,9780765378550,2015,Shadows of Self,eng,4.3
2793,Helen Fielding,"Mad About the Boy (Bridget Jones, #3)",https://images.gr-assets.com/books/1374883586m/17262155.jpg,https://images.gr-assets.com/books/1374883586s/17262155.jpg,1129,89,345807952,9780345807950,2013,Mad About the Boy,eng,3.32
2794,C.S. Lewis,The Four Loves,https://images.gr-assets.com/books/1276287504m/30633.jpg,https://images.gr-assets.com/books/1276287504s/30633.jpg,258,85,6280897,9780006280900,1960,The Four Loves,en-US,4.16
2795,Mia Sheridan,Archer's Voice,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2981,41,5457136671,9782693011629,2014,Archer's Voice,eng,4.45
2796,Alyson Richman,The Lost Wife,https://images.gr-assets.com/books/1394994929m/11010251.jpg,https://images.gr-assets.com/books/1394994929s/11010251.jpg,1499,39,042524413X,9780425244140,2011,The Lost Wife,eng,4.2
2797,"Umberto Eco, Girolamo De Michele, Alastair McEwen",History of Beauty,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,473,50,847826465,9780847826470,2004,Storia della bellezza,eng,3.77
2798,Robert Graves,"I, Claudius (Claudius, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3148,152,067972477X,9780679724770,1934,"I, Claudius",eng,4.27
2799,Joelle Charbonneau,"The Testing (The Testing, #1)",https://images.gr-assets.com/books/1363452191m/13326831.jpg,https://images.gr-assets.com/books/1363452191s/13326831.jpg,3504,42,547959109,9780547959110,2013,The Testing,eng,4.05
2800,Janet Evanovich,"Takedown Twenty (Stephanie Plum, #20)",https://images.gr-assets.com/books/1373758461m/17908462.jpg,https://images.gr-assets.com/books/1373758461s/17908462.jpg,343,27,345542886,9780345542880,2013,Takedown Twenty,en-US,3.75
2801,Kirsty Moseley,The Boy Who Sneaks in My Bedroom Window,https://images.gr-assets.com/books/1398682775m/13628209.jpg,https://images.gr-assets.com/books/1398682775s/13628209.jpg,2772,17,1469984016,9781469984020,2011,The Boy Who Sneaks in My Bedroom Window,en-GB,3.95
2802,Tamora Pierce,"Terrier (Beka Cooper, #1)",https://images.gr-assets.com/books/1398029898m/13829.jpg,https://images.gr-assets.com/books/1398029898s/13829.jpg,2462,23,037581468X,9780375814690,2006,Terrier,eng,4.16
2803,Darynda Jones,"First Grave on the Right (Charley Davidson, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2625,41,312662750,9780312662750,2011,First Grave on the Right,en-US,4.07
2804,"Amanda Lindhout, Sara Corbett",A House in the Sky,https://images.gr-assets.com/books/1370379455m/18039963.jpg,https://images.gr-assets.com/books/1370379455s/18039963.jpg,142,28,1451651694,9781451651690,2013,A House in the Sky,eng,4.2
2805,Vera Brosgol,Anya's Ghost,https://images.gr-assets.com/books/1316739317m/9615347.jpg,https://images.gr-assets.com/books/1316739317s/9615347.jpg,3390,18,1596437138,9781596437140,2011,Anya's Ghost,eng,3.88
2806,Bret Easton Ellis,The Rules of Attraction,https://images.gr-assets.com/books/1468426907m/9912.jpg,https://images.gr-assets.com/books/1468426907s/9912.jpg,496,68,067978148X,9780679781490,1987,The Rules of Attraction,eng,3.71
2807,Kim Harrison,"The Good, the Bad, and the Undead (The Hollows, #2)",https://images.gr-assets.com/books/1391023304m/30262.jpg,https://images.gr-assets.com/books/1391023304s/30262.jpg,2818,47,60572973,9780060572980,2005,"The Good, the Bad, and the Undead",en-US,4.26
2808,R.A. Salvatore,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)",https://images.gr-assets.com/books/1331146192m/66693.jpg,https://images.gr-assets.com/books/1331146192s/66693.jpg,1228,44,786942460,9780786942470,1988,The Crystal Shard,eng,4.13
2809,Jean Rhys,Wide Sargasso Sea,https://images.gr-assets.com/books/1327870846m/44597.jpg,https://images.gr-assets.com/books/1327870846s/44597.jpg,1623,97,140274219,9780140274220,1966,Wide Sargasso Sea,eng,3.56
2810,John Fowles,The Magus,https://images.gr-assets.com/books/1441323311m/16286.jpg,https://images.gr-assets.com/books/1441323311s/16286.jpg,1247,94,316296198,9780316296200,1965,The Magus,en-US,4.04
2811,David Eddings,"King of the Murgos (The Malloreon, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3692,46,552148032,9780552148030,1988,King of the Murgos,en-GB,4.1
2812,Louise Rennison,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2355,54,60288132,9780060288140,2000,"It's OK, I'm Wearing Really Big Knickers! (Confessions of Georgia Nicolson, #2)",,3.96
2813,Caroline Kepnes,"You (You, #1)",https://images.gr-assets.com/books/1411958102m/20821614.jpg,https://images.gr-assets.com/books/1411958102s/20821614.jpg,944,45,1476785597,9781476785590,2014,You,eng,3.83
2814,Laini Taylor,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",https://images.gr-assets.com/books/1461353810m/13618440.jpg,https://images.gr-assets.com/books/1461353810s/13618440.jpg,1934,67,316134074,9780316134070,2014,Dreams of Gods & Monsters,eng,4.23
2815,John Grisham,Playing for Pizza,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3437,66,385525001,9780385525010,2007,Playing For Pizza,en-US,3.41
2816,Colleen Houck,"Tiger's Curse (The Tiger Saga, #1)",https://images.gr-assets.com/books/1327878915m/9284655.jpg,https://images.gr-assets.com/books/1327878915s/9284655.jpg,668,50,1402784031,9781402784030,2011,Tiger's Curse,eng,4.07
2817,Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6),https://images.gr-assets.com/books/1260954505m/105.jpg,https://images.gr-assets.com/books/1260954505s/105.jpg,490,72,441102670,9780441102680,1985,Chapterhouse: Dune,eng,3.89
2818,Jacqueline Woodson,Brown Girl Dreaming,https://images.gr-assets.com/books/1424308405m/20821284.jpg,https://images.gr-assets.com/books/1424308405s/20821284.jpg,182,17,399252517,9780399252520,2014,Brown Girl Dreaming,eng,4.11
2819,Mira Grant,"Feed (Newsflesh Trilogy, #1)",https://images.gr-assets.com/books/1408500437m/7094569.jpg,https://images.gr-assets.com/books/1408500437s/7094569.jpg,3400,28,316081051,9780316081050,2010,Feed,en-US,3.86
2820,Gwyn Hyman Rubio,Icy Sparks,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1066,27,142000205,9780142000200,1998,Icy Sparks,eng,3.68
2821,L.M. Montgomery,"Anne's House of Dreams (Anne of Green Gables, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1906,6,553213180,9780553213190,1917,Rainbow Valley,eng,4.12
2822,Steve Berry,"The Templar Legacy (Cotton Malone, #1)",https://images.gr-assets.com/books/1413393638m/75024.jpg,https://images.gr-assets.com/books/1413393638s/75024.jpg,3043,68,345476166,9780345476170,2006,The Templar Legacy,en-US,3.81
2823,Sue Grafton,"J is for Judgment (Kinsey Millhone, #10)",https://images.gr-assets.com/books/1315138239m/89165.jpg,https://images.gr-assets.com/books/1315138239s/89165.jpg,2334,55,449000656,9780449000660,1993,J is for Judgment (Kinsey Millhone #10),eng,4.01
2824,Katherine Howe,The Physick Book of Deliverance Dane,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3646,68,1401340903,9781401340900,2009,The Physick Book of Deliverance Dane,en-US,3.7
2825,Steven Erikson,"Deadhouse Gates (The Malazan Book of the Fallen, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3020,54,765310023,9780765310030,2000,Deadhouse Gates,eng,4.25
2826,Kylie Scott,"Lick (Stage Dive, #1)",https://images.gr-assets.com/books/1421855031m/17983690.jpg,https://images.gr-assets.com/books/1421855031s/17983690.jpg,939,42,1743342373,9781743342370,2013,Lick,eng,4.15
2827,Jeffrey Archer,"Not a Penny More, Not a Penny Less",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3164,80,312997132,9780312997140,1976,"Not a Penny More, Not a Penny Less",,4
2828,Joe Abercrombie,Best Served Cold,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2283,63,575082453,9780575082460,2009,Best Served Cold,eng,4.16
2829,Emma Healey,Elizabeth Is Missing,https://images.gr-assets.com/books/1388883559m/18635113.jpg,https://images.gr-assets.com/books/1388883559s/18635113.jpg,986,66,62309668,9780062309660,2014,Elizabeth Is Missing,eng,3.7
2830,Vince Flynn,"Consent to Kill (Mitch Rapp, #8)",https://images.gr-assets.com/books/1403880384m/154424.jpg,https://images.gr-assets.com/books/1403880384s/154424.jpg,2669,42,1416505016,9781416505010,2005,Consent to Kill,en-US,4.36
2831,Isabel Wilkerson,The Warmth of Other Suns: The Epic Story of America's Great Migration,https://images.gr-assets.com/books/1433354252m/8171378.jpg,https://images.gr-assets.com/books/1433354252s/8171378.jpg,3633,26,679444327,9780679444330,2010,The Warmth of Other Suns: The Epic Story of America's Great Migration,eng,4.31
2832,Claire North,The First Fifteen Lives of Harry August,https://images.gr-assets.com/books/1407712314m/20706317.jpg,https://images.gr-assets.com/books/1407712314s/20706317.jpg,1014,51,316399620,9780316399620,2014,The First Fifteen Lives of Harry August,eng,4.04
2833,Carlos Ruiz Zafón,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",https://images.gr-assets.com/books/1335994402m/13623012.jpg,https://images.gr-assets.com/books/1335994402s/13623012.jpg,828,116,62206281,9780062206280,2011,El prisionero del cielo,,3.96
2834,"Barbara W. Tuchman, Robert K. Massie",The Guns of August,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3264,68,345476093,9780345476100,1962,The Guns of August,eng,4.18
2835,Vince Flynn,"Separation of Power (Mitch Rapp, #5)",https://images.gr-assets.com/books/1314830847m/937249.jpg,https://images.gr-assets.com/books/1314830847s/937249.jpg,484,48,671047345,9780671047340,2001,Separation of Power,en-US,4.32
2836,John Marsden,"Tomorrow, When the War Began (Tomorrow, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,964,78,439829100,9780439829110,1993,"Tomorrow, When the War Began",en-US,4.05
2837,"Robert M. Edsel, Bret Witter","The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History",https://images.gr-assets.com/books/1344270659m/6514074.jpg,https://images.gr-assets.com/books/1344270659s/6514074.jpg,3630,58,1599951495,9781599951490,2009,"Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ",en-US,3.75
2838,Ava Dellaira,Love Letters to the Dead,https://images.gr-assets.com/books/1497096111m/18140047.jpg,https://images.gr-assets.com/books/1497096111s/18140047.jpg,403,60,374346674,9780374346680,2014,Love Letters to the Dead,eng,3.82
